lam,esp_10mev,esp_50mev,esp_100mev,esp_190mev,edp_10mev,edp_50mev,edp_100mev,edp_190mev
24.8,-3.971992570547677,0.2001717915397639,2.8291004797338344,4.2566885015512215,4.935740834351494,21.80921886745681,30.11657933723827,34.77360541268025
24.9,-3.971999703041293,0.20015239712916916,2.829066073319523,4.256622689045053,4.935741525114985,21.809223019029336,30.11658784355427,34.77362271372326
25.0,-3.9720071069308434,0.20013346110348051,2.829032619046359,4.256558324656313,4.935742233881121,21.809227092299775,30.116596157394035,34.77363972652594
25.1,-3.9720147628173064,0.2001151985066129,2.829000491708931,4.256495995724202,4.935742959027547,21.809231046713045,30.116604187827768,34.77365628188145
25.2,-3.972022652553341,0.2000978126383001,2.8289700458390366,4.256436258092151,4.935743698969549,21.809234844018025,30.116611848944416,34.773672219663986
25.3,-3.9720307584891543,0.2000814958563952,2.8289416165673105,4.256379637078676,4.93574445223927,21.809238447970372,30.116619059526943,34.77368738869814
25.4,-3.972039064136817,0.20006642926142887,2.8289155195952014,4.256326627776427,4.935745217468846,21.80924182456988,30.116625743014488,34.77370164634864
25.5,-3.9720475536514366,0.2000527833215706,2.8288920518953056,4.256277695932411,4.935745993306977,21.809244941742627,30.116631827614697,34.77371485856319
25.6,-3.9720562119540954,0.2000407179939739,2.8288714920535862,4.256233278529642,4.935746778501285,21.809247769465465,30.116637245870347,34.77372689956389
25.7,-3.972065024791107,0.20003038289932187,2.828854100614128,4.256193784408132,4.935747571888747,21.809250279646005,30.116641934693934,34.77373765158711
25.8,-3.9720739784336825,0.20002191778349454,2.8288401207077403,4.256159595065741,4.935748372334249,21.809252446103052,30.11664583533215,34.77374700479765
25.9,-3.972083060085327,0.2000154524242463,2.8288297781721927,4.256131065125181,4.9357491788019905,21.80925424451103,30.11664889318156,34.77375485708016
26.0,-3.9720922573254334,0.20001110729741098,2.828823282355031,4.2561085232703135,4.935749990278324,21.809255652315745,30.116651057526525,34.77376111359228
26.1,-3.9721015585961323,0.20000899342596548,2.8288208262060994,4.256092272683121,4.93575080584613,21.80925664871141,30.116652281855245,34.77376568702378
26.2,-3.9721109527376814,0.20000921297795762,2.828822586998786,4.256082591943798,4.935751624607728,21.80925721462611,30.11665252321771,34.77376849686452
26.3,-3.9721204293100496,0.20001185924529602,2.828828726545608,4.256079735551601,4.935752445740477,21.809257332601337,30.11665174245624,34.77376946963797
26.4,-3.972129978252665,0.20001701714739972,2.8288393918551207,4.25608393476715,4.935753268477066,21.80925698678861,30.116649904126344,34.7737685383898
26.5,-3.972139590246323,0.20002476317907444,2.8288547153039723,4.256095398117132,4.935754092069052,21.80925616286689,30.116646976141574,34.77376564272465
