lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
41.7,59.956398591958404,64.5764792418517,66.3357219280622,68.15412270033062,3.6528000019126106,10.944471278714518,9.78237888183813,2.8614494466960694,-0.14304732153474897,0.22764539932690717,0.4483423731801947,0.5501776904111088
41.8,59.95639856607327,64.57723308940238,66.33716770706314,68.15658970992973,3.652800001008452,10.944533107313397,9.782606824776527,2.862054605021056,-0.1402952423295763,0.23361973758352889,0.4553917999505003,0.5576555738278101
41.9,59.95639859297677,64.5779831416145,66.33860617937523,68.15904423716322,3.6528000007781016,10.944594433540127,9.782832905157045,2.862654804595839,-0.13753691294960932,0.23960773927395554,0.46245745317578885,0.565150831999497
42.0,59.9563985378503,64.57872932988738,66.34003731103464,68.16148629071078,3.652800042060543,10.944655534846046,9.783057565688173,2.86325060492442,-0.13477276439047522,0.2456084760877361,0.4695382432570374,0.5726623146417346
42.1,59.95639856173248,64.57947178632861,66.34146123854845,68.16391602375793,3.6528000014793855,10.944715550679982,9.783279386728731,2.86384009843495,-0.13200317309005408,0.2516211126905206,0.4766331687737818,0.580188941492156
42.2,59.956398525749016,64.58021043894352,66.34287792438965,68.16633344090867,3.6528000966317955,10.944775984327652,9.783500818939679,2.864426509044056,-0.1292286179062475,0.2576446432292234,0.4837410708077961,0.5877295131200218
42.3,59.95639850919218,64.58094536367066,66.34428745659822,68.1687386530903,3.652799999240995,10.944834555518023,9.7837181197567,2.8650048530556114,-0.12644940549196249,0.26367835316560256,0.49086106475238134,0.5952830448822765
42.4,59.95639852188741,64.58167658894095,66.34568988246185,68.17113173605614,3.6527998907027155,10.944892517184634,9.783933331201787,2.865577815594795,-0.12366599612387424,0.26972127098112986,0.49799202712461454,0.6028483694412313
42.5,59.956398525435716,64.58240411011406,66.34708522079534,68.17351274084572,3.652800001913165,10.944951465658077,9.784149058027255,2.86614882906826,-0.12087886284723863,0.2757724054661903,0.5051328177777418,0.610424308932773
42.6,59.95639851856363,64.58312794748062,66.3484735113224,68.17588173579864,3.6528000066167308,10.945009135557886,9.78436158383206,2.8667129487062866,-0.11808830166524698,0.2818310652118998,0.512282579581987,0.618009908067684
42.7,59.95639849689667,64.58384811893306,66.34985479141494,68.17823878677703,3.652800044664932,10.945066492694588,9.784572482356122,2.8672722431097357,-0.11529474962926488,0.2878963231120771,0.5194402362969701,0.625604043916085
42.8,59.95639847569043,64.58456465541789,66.351229109248,68.18058396836898,3.6527999234205684,10.945122198462505,9.784779555523217,2.867823782786498,-0.11249853579019321,0.29396743568661793,0.5266048859611103,0.6332057319218389
42.9,59.956398448659655,64.58527757296066,66.3525965000042,68.18291734364115,3.652800002681608,10.94517874381282,9.784986874899493,2.868372949862077,-0.10970015889797935,0.3000433757373263,0.5337753623152304,0.6408137844443178
43.0,59.95639841022145,64.58598688778832,66.35395699873457,68.18523897510167,3.652800002979368,10.94523418880947,9.78519125914624,2.868915514242909,-0.10689991266720984,0.3061234631108648,0.5409508270070341,0.6484272722122302
43.1,59.95639844307108,64.58669267585132,66.35531069104513,68.18754896782566,3.6528000029722905,10.945289076191791,9.785393591674817,2.86945263488408,-0.10409819893759494,0.31220683749113787,0.5481302744833717,0.656045138405872
