lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
2.0,59.956400129717125,53.236450157057696,43.28757324739289,26.74804355252077,3.652800005301177,9.240906764580483,3.6318614768502293,-10.545431660524214,0.009999998689793482,0.5043966014720352,0.742083978449672,0.8143541102640633
2.1,59.95640016573428,54.11629221512028,45.10138087960415,29.762424895541013,3.652800005957567,9.315844194617746,3.786316920868327,-11.243757144585409,0.009999998421026007,0.5146903401890319,0.767245909349056,0.87429358492603
2.2,59.95640020961148,54.88277334151855,46.69001916886942,32.486360151504606,3.6528000059767796,9.382385098231001,3.9458746603887374,-11.644271152882688,0.009999998134187426,0.5233161618683289,0.7876846198364608,0.9199808826336288
2.3,59.95640026345126,55.55520689844624,48.088465378174,34.94117044666037,3.652800006567299,9.442983881268171,4.110515499240381,-11.803015314994006,0.009999997845859466,0.5305348780965886,0.8042397830069988,0.9543828950289649
2.4,59.9564003289757,56.14896074745022,49.32563317644533,37.15186574183399,3.6528000069678894,9.49931850023994,4.279563003228621,-11.773594467110271,0.009999997580387013,0.536563598896847,0.8176028315733934,0.9800416165900316
2.5,59.95640040917952,56.67637428383449,50.42542857698993,39.143853750657826,3.652800007349656,9.552531361846,4.452027125673058,-11.602144808051227,0.009999997371551002,0.5415837836745985,0.8283402595245233,0.9989963933208114
2.6,59.95640050835879,57.14744106111467,51.40765936588725,40.94127319544402,3.652800007711464,9.603394363213633,4.626809104363921,-11.326203350346713,0.009999997264744027,0.5457477093009455,0.8369154352313863,1.0128298328909184
2.7,59.956400632564815,57.57032125950126,52.28879163409451,42.56624086569473,3.652800008055193,9.652422709356745,4.802818672724161,-10.975340948510453,0.009999997320156611,0.5491836635880124,0.8437075538101815,1.0227507189929896
2.8,59.95640078917628,57.95172977306122,53.082567863033326,44.03859951647033,3.652800008379488,9.699953871711475,4.9790370986751835,-10.57240862560935,0.009999997617862308,0.5520001235054603,0.8490274784551937,1.0296767419906594
2.9,59.95640099213803,58.2972326662682,53.80050729932282,45.375930074529364,3.652800008748887,9.746202653640285,5.154547474848114,-10.134856263648535,0.009999998266784417,0.5542891283271962,0.8531307027701152,1.0343043853006595
3.0,59.95640126169917,58.611475562376214,54.45230940676491,46.59369434069697,3.6528000089674135,9.79129975282198,5.328545680396255,-9.675906761386088,0.009999999421783888,0.5561290146679007,0.856227834861896,1.0371638524070397
3.1,59.95640163355897,58.89836105641277,55.04617888266471,47.70543366569735,3.652800009233307,9.835318855711582,5.500340332599542,-9.205523898503193,0.01000000131932127,0.5575866448180583,0.8584930277262874,1.0386607503555991
3.2,59.9564021735385,59.16118762994048,55.589087764298725,48.72298308798444,3.65280000956654,9.878295690021748,5.669346764925057,-8.73117882020669,0.01000000436011602,0.5587192311312013,0.860070742824047,1.0391071938378773
3.3,59.95640302001461,59.40275926889381,56.086987301391844,49.65667983171114,3.652800009743401,9.920241425452971,5.835078103034908,-8.258443785192899,0.010000009330282344,0.5595758373559266,0.8610811772065786,1.0387448559994705
3.4,59.95640452656814,59.62547264733633,56.54497979325319,50.5155560430332,3.6528000099257425,9.961152077880579,5.997135239020528,-7.7914465815724,0.01000001813206312,0.5601986206520767,0.8616246256803338,1.037762032889223
