lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
2.0,59.956400054038745,53.236450091983386,43.287573200689934,26.748043535627435,3.652799999547616,9.24090675026165,3.6318614772475004,-10.545431633320488,-0.09000000147529152,0.304450365726741,0.5216486304263482,0.6078525003825213
2.1,59.95640007195831,54.116292136973115,45.1013808206566,29.762424867286445,3.6528000000037295,9.31584417865404,3.786316918853656,-11.243757118632676,-0.09000000176362324,0.31275452817981136,0.541748450750884,0.6549116583781364
2.2,59.95640009437657,54.88277324836607,46.69001909619893,32.48636011029528,3.6527999998330243,9.38238508071395,3.945874655983612,-11.64427112906112,-0.09000000207816991,0.31978228836667644,0.5582573992513423,0.6911736482976715
2.3,59.95640012270785,55.555206787941565,48.088465290025695,34.94117039102255,3.652800000243673,9.442983862289994,4.110515492512767,-11.803015293808633,-0.09000000240780759,0.32571492819080805,0.5717674771542275,0.7187830540233864
2.4,59.95640015776619,56.148960616696115,49.32563307066463,37.15186567019819,3.652800000474082,9.499318479891283,4.279562994275218,-11.77359444879759,-0.09000000273590783,0.33070714005953616,0.5827763803179383,0.7396103075464947
2.5,59.956400201323156,56.67637412919056,50.425428450860686,39.14385366114822,3.6528000006949775,9.552531340214525,4.452027114606811,-11.602144792670249,-0.09000000303940607,0.3348910615156565,0.5916992848902823,0.7551757911781358
2.6,59.956400255987596,57.14744087791507,51.407659215904324,40.94127308565039,3.652800000904838,9.603394340383142,4.6268090913054465,-11.326203337846204,-0.09000000328770418,0.3383797528793321,0.5988813129265105,0.7666724570788132
2.7,59.95640032541812,57.57032104162645,52.28879145562606,42.56624073238525,3.6528000011051325,9.65242268540671,4.802818657796029,-10.975340938775194,-0.09000000344114288,0.3412701456374582,0.604609102676105,0.7750206790472322
2.8,59.956400413485625,57.95172951226188,53.08256764979271,44.03859935517778,3.6528000012941257,9.699953846716834,4.979037081998182,-10.57240861849011,-0.09000000344862297,0.3436455208611486,0.6091209049522183,0.7809259733093351
2.9,59.956400528779845,58.2972323510457,53.80050704249793,45.375929878891455,3.652800001535964,9.746202627671408,5.154547456538908,-10.13485625898123,-0.09000000324337573,0.34557758457687904,0.6126151071858318,0.7849289634923108
3.0,59.956400682951305,58.61147517601728,54.452309093492104,46.59369410131367,3.6528000016342954,9.791299725944764,5.328545660566078,-9.675906759003452,-0.09000000273478162,0.34712820385380616,0.6152572984320686,0.7874452506570885
3.1,59.956400896968994,58.898360573274196,55.046178493145966,47.7054333679799,3.6528000017869977,9.835318827987615,5.500340311353416,-9.205523898241577,-0.09000000179103006,0.3483508601604402,0.6171860658372876,0.7887960061274588
3.2,59.95640120914907,59.161187007708925,55.589087265796344,48.722982707678035,3.652800002013697,9.878295661508506,5.669346742361543,-8.7311788219099,-0.09000000019844187,0.34929186804173246,0.6185177255371385,0.7892310029960824
3.3,59.95640169991944,59.40275843013942,56.08698663391772,49.65667932422608,3.6528000020903453,9.920241396204052,5.835078079246198,-8.258443788714132,-0.08999999755190848,0.34999139963303233,0.6193501764375736,0.7889458148860437
3.4,59.95640257625546,59.62547142579448,56.54497882789354,50.51555531237382,3.6528000021784766,9.961152047945966,5.997135214092341,-7.791446586774998,-0.0899999928915718,0.3504843486188787,0.6197660399942672,0.7880946357660522
3.5,59.95640455063726,59.83138514738198,56.967457038211855,51.307510627961484,3.6528000023010256,10.00101503171215,6.155196683879039,-7.333216204786839,-0.0899999829851041,0.35080106225892604,0.6198352226312379,0.7867998543698007
3.6,59.956412983686135,60.02227997981278,57.35822154589105,52.03946676993866,3.6528000023873095,10.039813693479012,6.30900903685872,-6.885945093970066,-0.08999994383452335,0.3509679826065688,0.619617023679914,0.7851592389976759
3.7,59.95637756998759,60.19966652157885,57.72054502918373,52.71747819863053,3.652800002477369,10.077530397932703,6.4583779600005755,-6.451188102765933,-0.09000010030428887,0.3510078495386345,0.6191616560574411,0.783251297771236
3.8,59.95639327522418,60.36494446894796,58.05734416375499,53.346917365250484,3.652800002558698,10.114148581773092,6.603160272202263,-6.0300135645525685,-0.09000002781293416,0.3509412280860847,0.6185123167994777,0.781139579539277
3.9,59.95639580353806,60.51924855652359,58.3711002758214,53.932466629483514,3.6528000026693923,10.149654073565546,6.743256806097903,-5.623118277312341,-0.09000001378828522,0.3507852590337563,0.6177053587414512,0.7788755327322476
4.0,59.95639683163936,60.6636162150905,58.66402291550594,54.47828541732464,3.652800002696776,10.184035889038665,6.878606133085469,-5.2309152404485495,-0.0900000060130158,0.3505552509901871,0.616772027243093,0.7765011472339068
4.1,59.95639738813173,60.79895591979815,58.938053333775045,54.988052521619196,3.652800002792562,10.217286662109652,7.009179077851252,-4.853600781786407,-0.08999999990515989,0.35026449963227896,0.6157389820031343,0.7740507514530367
