lam,d0_10,d0_50,d0_100,d0_190
5.1,-24.305143368555594,-35.149541213272656,-44.59446608170143,123.10534423894788
5.2,-14.152730022961206,-30.367086945296187,-40.79109533678982,126.32760834012251
5.3,-9.0901122911552,-26.118508856578007,-37.167617026280546,129.48646461587674
5.4,-6.095568690772615,-22.348675694983182,-33.72845929020623,132.57533096112752
5.5,-4.12251668135311,-18.999925500031313,-30.473578602215404,-44.4112055540792
5.6,-2.7244018182068124,-16.017272869679395,-27.399396957758345,-41.477369141631776
5.7,-1.6807100724655752,-13.350918305092815,-24.499707116059923,-38.62622246659168
5.8,-0.8705329323201294,-10.957106578483833,-21.766479145142302,-35.859731410175115
5.9,-0.22219473119661168,-8.798078088749497,-19.19053627966168,-33.178857459699444
6.0,0.30943401744397725,-6.841581216675121,-16.762093342842615,-30.583667991386694
6.1,0.754162385820739,-5.06021575975858,-14.471166739764522,-28.073455718154616
6.2,1.132462156148306,-3.4307515034211917,-12.30787314046437,-25.646860041226564
6.3,1.458854217639507,-1.9334915964113575,-10.26263675534633,-23.301984693044872
6.4,1.7439226868107385,-0.5517090176638078,-8.326324634426333,-21.036507676706577
6.5,1.9955637534056432,0.7288372628431524,-6.49032725422485,-18.847780954158328
6.6,2.2197879486340444,1.9203103207284018,-4.7465988273250055,-16.732918537745768
6.7,2.421251504470248,3.03313580470374,-3.087668894167648,-14.688872574743197
6.8,2.6036177634705022,4.076284487571041,-1.5066341524672933,-12.712497694384435
6.9,2.769808803360638,5.057506078089345,0.00286272381169385,-10.80060434399977
7.0,2.922184286518598,5.983522576945071,1.4466623056118495,-8.950002116224649
7.1,3.0626709489863466,6.860188299789729,2.830122093873688,-7.157534204882601
7.2,3.1928579169816103,7.692622544479479,4.158152156034517,-5.420104161350294
7.3,3.314067925534905,8.48531984472226,5.4352509964201365,-3.7346960882625178
7.4,3.427411258154137,9.242241860663652,6.665540526654339,-2.0983893289793865
7.5,3.5338271078915664,9.96689420948871,7.852799423570135,-0.5083686086760111
7.6,3.6341156541722612,10.662390922909484,9.000494461197023,1.0380695298560874
7.7,3.72896319966339,11.331508715553415,10.11180961179341,2.5435132660899304
7.8,3.818962058817516,11.976732840403852,11.18967285291286,4.010434395865032
7.9,3.9046264345562376,12.600295977720439,12.236780711529411,5.441189057509797
8.0,3.9864051976609276,13.204211337701214,13.255620636045107,6.83801985644465
8.1,4.064692252830977,13.790300942312756,14.248491322659264,8.203059032260596
8.2,4.139835008172258,14.360219878167404,15.217521141501264,9.538332378953088
8.3,4.212141342300519,14.915477171926002,16.164684815460063,10.845763685567379
8.4,4.28188537243733,15.457453825895742,17.0918185045859,12.127179511949466
8.5,4.349312258952632,15.987418459027936,18.000633444059996,13.384314153689044
8.6,4.4146422305343815,16.506540923208227,18.89272827585873,14.618814682747304
8.7,4.478073975132508,17.015904203229148,19.769600204791132,15.832245976719014
8.8,4.539787511868616,17.51651485847085,20.63265509936822,17.026095671097476
8.9,4.599946635940171,18.00931222296436,21.483216647651904,18.20177898612696
9.0,4.658701010512703,18.495176546467494,22.32253466814458,19.360643393555197
9.1,4.716187965452868,18.97493623108404,23.15179266623018,20.503973099451454
9.2,4.772534051602981,19.449374294709436,23.97211471770355,21.632993327762176
9.3,4.8278563904470095,19.919234173309345,24.78457175271544,22.74887439586433
9.4,4.882263851957554,20.38522495802497,25.59018730588482,23.85273557842417
9.5,4.935858087750484,20.848026149777017,26.389942791524756,24.945648759662085
9.6,4.988734442112277,21.3082920029463,27.184782356726213,26.028641876926102
9.7,5.0409827597730175,21.766655520467356,27.975617359518193,27.102702160474582
9.8,5.092688106301105,22.223732154978507,28.76333051428195,28.168779175742575
9.9,5.14393141455122,22.6801232642761,29.548779742202377,29.227787675231667
10.0,5.194790068603461,23.13641936402528,30.33280176044363,30.28061026764828
10.1,5.2453384349980245,23.593203216314976,31.11621544019806,31.328099912083545
10.2,5.295648349733827,24.051052789081414,31.899824960483155,32.371082244967845
10.3,5.345789568406872,24.510544118551305,32.68442278164075,33.410357747286696
10.4,5.395830185972905,24.97225410458605,33.47079245983874,34.44670375915918
10.5,5.445837031896905,25.43676326707226,34.25971132141556,35.480876348390254
10.6,5.495876045872756,25.90465849024415,35.05195301370595,36.513612039040524
10.7,5.546012638839236,26.376535780997177,35.848289946819875,37.54562940542848
10.8,5.596312043667807,26.85300306682663,36.64949563891232,38.57763053631328
10.9,5.6468396596416675,27.334683058973038,37.4563469755241,39.61030237330492
11.0,5.697661394674321,27.822216206664937,38.26962639168841,40.6443179268343
11.1,5.7488440091241095,28.31626376900138,39.09012398365831,41.68033737228022
11.2,5.800455465045282,28.81751103201585,39.91863955509241,42.719009028115785
11.3,5.8525652847736644,29.326670699798843,40.755984600661485,43.760970217196885
11.4,5.905244922878251,29.844486490239138,41.60298422778612,44.806848011579646
11.5,5.9585681557206325,30.371736967974833,42.46047901505045,45.857259860526376
11.6,6.0126114931583,30.909239649533315,43.32932680325554,46.912814100644034
11.7,6.067454617313259,31.45785541838768,44.210404412373606,47.9741103463971
11.8,6.123180853814193,32.01849329077434,45.104609274639614,49.0417397585685
11.9,6.17987768152335,32.59211557659618,46.012860970495716,50.116285187592
12.0,6.237637287494791,33.17974348356911,46.93610265037631,51.19832118807587
12.1,6.296557174802879,33.78246321693263,47.87530232092579,52.288413900280894
12.2,6.3567408319544985,34.40143263148905,48.83145396936751,53.387120793823016
12.3,6.418298473891364,35.03788849738352,49.805578494330554,54.49499026844806
12.4,6.481347866143598,35.69315444576829,50.79872440518989,55.61256110640237
12.5,6.546015245563715,36.36864966512269,51.811968245276155,56.74036177070609
12.6,6.612436353321116,37.06589842326062,52.84641468656042,57.87890954355386
12.7,6.680757598552287,37.786540493560125,53.903196235180964,59.02870949914434
12.8,6.7511373743467455,38.532342566154455,54.98347247799395,60.19025330549972
12.9,6.823747551735974,39.305210724967495,56.08842879055406,61.36401785031236
13.0,6.8987751822079035,40.10720406851276,57.21927441652631,62.550463686574865
13.1,6.976424445205443,40.94054954486453,58.377239817694814,63.750033294753266
13.2,7.056918884355587,41.80765805720899,59.5635731828537,64.96314915957123
13.3,7.140503985162719,42.71114187325836,60.77953597308147,66.19021166113457
13.4,7.227450158035654,43.653833336056,62.02639737116614,67.43159678216009
13.5,7.318056204385996,44.638804820649014,63.3054274944107,68.68765363551425
13.6,7.412653360899096,45.66938980463289,64.61788922435262,69.95870181913583
13.7,7.511610038941621,46.74920481269671,65.96502850438326,71.24502860872678
13.8,7.615337403763074,47.882171845757355,67.34806295925358,72.54688600235717
13.9,7.724295973448239,49.072540701096,68.76816869960246,73.8644876353149
14.0,7.839003462876467,50.32491031495722,70.22646519287031,75.19800558813968
14.1,7.960044156481091,51.64424789393263,71.72399811067935,76.54756711573607
14.2,8.088080169820032,53.03590412351543,73.2617201045084,77.91325133071236
14.3,8.22386505999248,54.50562212682564,74.84046951840836,79.29508587952996
14.4,8.368260377312788,56.05953706931141,76.46094712160283,80.6930436555543
14.5,8.522255927423176,57.70416234707658,78.12369103612829,82.10703959850613
14.6,8.686994751340631,59.446357151845845,79.82905014619168,83.53692763494462
14.7,8.863804155513627,61.293268896495974,81.5771564052241,84.98249781905243
14.8,9.05423457088184,63.252242582182184,83.3678966008983,86.44347373690199
14.9,9.26010864254719,65.33068784051636,85.20088429305703,87.91951024030124
15.0,9.483583830028705,67.5358933579514,87.07543279565883,89.41019157800147
15.1,9.72723305416598,69.87477810984122,88.99053022176254,90.91502999221167
15.2,9.994149749533694,72.35356991793344,90.94481773560992,92.43346484679584
15.3,10.288086368804308,74.97740511243305,92.93657224306801,93.9648623499967
15.4,10.613639417268024,77.74984946693496,94.96369478349956,95.50851592889165
15.5,10.97650025925665,80.67235094190892,97.02370584654493,97.06364730495493
15.6,11.383800557591853,83.7436495189744,99.11374871290649,98.62940831005851
15.7,11.844596565394488,86.95918789841599,101.23060170063724,100.20488347010928
15.8,12.370561633987917,90.3105867412969,103.37069988748338,101.7890933694642
15.9,12.97699862933449,93.78526500349139,105.53016648493127,103.38099879362952
16.0,13.684357450882159,97.36629337189667,107.70485358066934,104.9795056309291
16.1,14.520574980828554,101.03256002837607,109.89039147356779,106.58347049634416
16.2,15.524801754044104,104.75929830581553,112.08224533729995,108.19170702318434
16.3,16.753561854003852,108.5189760995812,114.27577750725996,109.80299275126482
16.4,18.291381475316193,112.28248557085783,116.46631333235683,111.41607652452979
16.5,20.270063358789127,116.02051377040091,118.64920830295884,113.02968629719874
16.6,22.90570277653722,119.70493727990711,120.81991408283844,114.64253723612326
16.7,26.574495321619423,123.31007884723405,122.97404114429278,116.25333999862424
16.8,31.978401458218812,126.81369297743109,125.10741592540688,117.86080906001075
16.9,40.52041082421344,130.19760110122579,127.21613077286169,119.46367096348902
17.0,55.03950997280694,133.4479590303277,129.2965853698404,121.06067236732943
17.1,79.61766214207967,-43.44480630751762,131.34551883433306,122.65058776986018
17.2,111.06438381482218,-40.48631798711339,133.3600321669572,124.23222680185211
17.3,-44.57821365917792,-37.678740647334585,-44.66239880989404,125.80444098773566
17.4,-30.21912470089299,-35.02135850361507,-42.723919479084635,127.36612989133543
17.5,-21.761517061275686,-32.51117067360197,-40.826300561416545,128.91624657781932
17.6,-16.40304826049828,-30.14345426112043,-38.9709492685952,130.4538023406726
17.7,-12.760687979850552,-27.912264874469578,-37.158926259598104,131.97787066008098
17.8,-10.141657152356965,-25.81086021528563,-35.390967137866,133.48759037648847
17.9,-8.174144132856828,-23.832044003927937,-33.6675072536722,134.98216807971883
18.0,-6.644294866992498,-21.968434971521575,-31.98870865932057,-43.53912027064206
18.1,-5.421531202337044,-20.212669722457896,-30.35448818778164,-42.07692846403975
18.2,-4.422036285501498,-18.557549898276932,-28.76454577184064,-40.631839855963584
18.3,-3.589718002404307,-16.99614411745442,-27.21839227700005,-39.204367832176196
18.4,-2.8857003941111743,-15.521854303947196,-25.715376276346348,-37.79495686210919
18.5,-2.282227687945321,-14.128454729323858,-24.254709341021698,-36.40398407798362
18.6,-1.758973370708097,-12.81011068674648,-22.835489550606837,-35.03176131314293
18.7,-1.300721084348759,-11.561382368690818,-21.456723040593698,-33.67853753186641
18.8,-0.895859720874376,-10.377218324049242,-20.11734349810422,-32.344501583435694
18.9,-0.5353788910295947,-9.252941857720355,-18.81622959243587,-31.029785215181274
19.0,-0.2121814895455849,-8.184232907714252,-17.552220385276144,-29.734466282394575
19.1,0.07939724781025369,-7.167107274921567,-16.324128808326712,-28.458572097089306
19.2,0.34393292151860305,-6.197894565522067,-15.13075332582268,-27.202082862376386
19.3,0.5851612144559498,-5.273215810640685,-13.970887918316278,-25.96493514445621
19.4,0.8061618296097316,-4.389961428949143,-12.843330534150775,-24.74702533971129
19.5,1.0094962098450435,-3.54526997505483,-11.746890158312528,-23.548213099929825
19.6,1.197312019869967,-2.7365079526551788,-10.680392646440788,-22.36832468415021
19.7,1.3714233720011222,-1.961250852697842,-9.642685466200874,-21.207156210868305
19.8,1.5333731109438316,-1.2172654921814225,-8.632641480096515,-20.06447678930156
19.9,1.6844816637744304,-0.5024936701577766,-7.649161894112542,-18.94003151299147
