lam,d0_10,d0_50,d0_100,d0_190
5.4,2.78293642703012,-3.294685772788964,-8.989946893507634,-16.55770302874439
5.5,2.8719597333773037,-3.126149635731028,-8.758309855723288,-16.23204333873617
5.6,2.9592192353204507,-2.9613187103236602,-8.532182838337347,-15.91484781074202
5.7,3.044763623746742,-2.800072267434655,-8.311366219396334,-15.605786906696409
5.8,3.1286401096114695,-2.642294599925325,-8.095669755450512,-15.304546095443882
5.9,3.210894449407716,-2.4878747885060886,-7.884912097348957,-15.010825406778402
6.0,3.291570974333046,-2.3367064769414507,-7.67892032345536,-14.7243389140896
6.1,3.370712622296655,-2.188687656828999,-7.477529492326531,-14.444814172696399
6.2,3.4483609720518196,-2.0437204619994773,-7.2805822160010285,-14.17199163407035
6.3,3.5245562788577227,-1.9017109724528598,-7.087928254386722,-13.905624050908798
6.4,3.5993375111752837,-1.762569027649252,-6.899424130763764,-13.645475884020255
6.5,3.6727423879865992,-1.6262080489048412,-6.714932768077204,-13.391322718939168
6.6,3.7448074163991003,-1.4925448705952005,-6.5343231454576705,-13.142950697867919
6.7,3.8155679292560194,-1.3614995798369467,-6.357469974251764,-12.900155970783972
6.8,3.8850581225256353,-1.2329953642993394,-6.184253392735708,-12.662744168217715
6.9,3.953311092284854,-1.1069583677879318,-6.014558678630455,-12.4305298972014
7.0,4.0203588711486535,-0.9833175532387908,-5.848275978508375,-12.203336261140539
7.1,4.086232464027687,-0.8620045727653781,-5.685300053171341,-11.980994403800034
7.2,4.15096188312161,-0.7429536444056632,-5.525530038098349,-11.763343077190973
7.3,4.214576182077467,-0.6261014352264441,-5.368869218076484,-11.550228232850015
7.4,4.277103489260367,-0.5113869504534689,-5.2152248151658585,-11.341502635796537
7.5,4.3385710400986985,-0.39875142830757115,-5.064507789180892,-11.137025500315065
7.6,4.399005208478821,-0.2881382402411342,-4.916632649911129,-10.936662146619858
7.7,4.4584315371744445,-0.17949279628247344,-4.771517280345614,-10.740283677410135
7.8,4.516874767304727,-0.0727624552098373,-4.6290827702053825,-10.547766673301096
7.9,4.574358866821931,0.032103560709582375,-4.489253259128889,-10.358992906116617
8.0,4.630907058035689,0.13515424666640877,-4.351955788897243,-10.173849069043584
8.1,4.686541844185362,0.23643689217914662,-4.217120164120392,-9.99222652267466
8.2,4.741285035075742,0.33599715411249265,-4.084678820848196,-9.814021055999715
8.3,4.795157771794676,0.433879126055935,-3.9545667025987714,-9.639132661444524
8.4,4.848180550533145,0.5301254042633543,-3.826721143335095,-9.467465323098905
8.5,4.900373245530493,0.624777150342572,-3.7010817569496948,-9.298926817317712
8.6,4.951755131168557,0.7178741508732307,-3.57759033284662,-9.133428524924792
8.7,5.002344903239581,0.8094548741212497,-3.4561907372383374,-8.970885254291568
8.8,5.052160699413308,0.8995565240081053,-3.3368288198007283,-8.811215074606757
8.9,5.101220118929108,0.9882150914840124,-3.219452325353697,-8.654339158694482
9.0,5.149540241538902,1.075465403446125,-3.1040108102561836,-8.50018163477676
9.1,5.197137645726953,1.1613411693334388,-2.9904555632278678,-8.348669446618556
9.2,5.244028426231833,1.245875025523768,-2.878739530326367,-8.199732221524103
9.3,5.290228210896243,1.3290985776496955,-2.768817243828973,-8.053302145693358
9.4,5.335752176869173,1.4110424409444458,-2.660644754784376,-7.909313846475736
9.5,5.380615066185002,1.4917362787218849,-2.5541795690149764,-7.767704281090544
9.6,5.4248312007431965,1.5712088390886023,-2.4493805863653555,-7.628412631412015
9.7,5.468414496711705,1.649487989980914,-2.3462080430061465,-7.4913802044430575
9.8,5.511378478376602,1.726600752613607,-2.244623456614791,-7.356550338127639
9.9,5.553736291459818,1.8025733334230436,-2.1445895742663525,-7.223868312173975
10.0,5.595500715925883,1.8774311545816358,-2.0460703228791095,-7.093281263584012
10.1,5.636684178298235,1.9511988831572733,-1.9490307620687106,-6.964738106603296
10.2,5.677298763504792,2.0239004589861453,-1.8534370392742856,-6.838189456825994
10.3,5.717356226271613,2.095559121324368,-1.7592563470299873,-6.713587559206127
10.4,5.756868002083118,2.1661974343396753,-1.6664568822610812,-6.590886219742832
10.5,5.795845217726291,2.2358373115008776,-1.5750078074934992,-6.470040740623611
10.6,5.834298701435949,2.3045000389204775,-1.4848792138716702,-6.351007858622065
10.7,5.872238992657208,2.3722062977011973,-1.3960420858859726,-6.233745686561308
10.8,5.9096763514408135,2.438976185336098,-1.3084682677178825,-6.118213657666539
10.9,5.946620767486292,2.50482923620786,-1.2221304311156438,-6.004372472639692
11.0,5.983081968847417,2.569784441231288,-1.1370020447194773,-5.8921840493026885
11.1,6.019069430313576,2.6338602666799473,-1.0530573447598084,-5.781611474663651
11.2,6.054592381480416,2.697074672236232,-0.9702713070562373,-5.672618959269719
11.3,6.089659814522411,2.759445128301683,-0.8886196202503103,-5.56517179372043
11.4,6.124280491679443,2.8209886326024898,-0.8080786602080426,-5.459236307221002
11.5,6.158462952469036,2.8817217261234362,-0.7286254655323993,-5.354779828064778
11.6,6.1922155206354255,2.941660508401531,-0.6502377141294793,-5.251770645939513
11.7,6.225546310846073,3.000820652208952,-0.5728937007755724,-5.1501779759587185
11.8,6.258463235145862,3.0592174176537315,-0.49657231563451304,-5.049971924326516
11.9,6.290974009178733,3.116865665724637,-0.4212530236785555,-4.951123455548349
12.0,6.32308615818616,3.1737798713055287,-0.34691584496809186,-4.853604361106158
12.1,6.354807022791337,3.2299741356836194,-0.27354133574857636,-4.757387229522389
12.2,6.3861437645777395,3.2854621985738106,-0.20111057032434676,-4.662445417738753
12.3,6.417103371470241,3.3402574496812356,-0.12960512367249036,-4.568753023743802
12.4,6.44769266292659,3.394372939822325,-0.059007054761326734,-4.476284860384629
12.5,6.4779182949468135,3.447821391623926,0.010701109460383398,-4.38501643030218
12.6,6.507786764907775,3.500615209819016,0.07953638943454022,-4.294923901934614
12.7,6.53730441622965,3.552766491156736,0.14751536775557367,-4.2059840865342455
12.8,6.5664774428810935,3.6042870339431743,0.21465420335099566,-4.118174416148454
12.9,6.595311893729233,3.6551883472292577,0.2809686451075313,-4.031472922516755
13.0,6.623813676740681,3.705481659660491,0.346474044968451,-3.9458582168391727
13.1,6.651988563039244,3.7551779280032003,0.4111853705259121,-3.8613094703741937
13.2,6.6798421908259,3.8042878453609825,0.4751172171311902,-3.7778063958250865
13.3,6.707380069166451,3.8528218490941675,0.5382838195444783,-3.695329229478849
13.4,6.734607581651716,3.900790128455103,0.6006990631446031,-3.613858714059678
13.5,6.761529989935381,3.9482026319507946,0.6623764947184504,-3.5333760822652978
