lam,d0_10,d0_50,d0_100,d0_190
21.1,-2.237561539931056,-8.90578410202924,-13.690439943118944,-19.20076607450386
21.2,-2.237560610414666,-8.905774293075956,-13.69041240706915,-19.20069374758579
21.3,-2.237559702802425,-8.905764715365304,-13.690385520545831,-19.200623128510543
21.4,-2.23755881648558,-8.905755362469613,-13.690359265490946,-19.200554169779593
21.5,-2.2375579508746575,-8.905746228164867,-13.690333624418837,-19.200486825397313
21.6,-2.237557105398796,-8.905737306423404,-13.690308580394776,-19.20042105081812
21.7,-2.237556279505077,-8.905728591407096,-13.690284117016592,-19.200356802895524
21.8,-2.2375554726579074,-8.905720077460645,-13.690260218395961,-19.200294039833313
21.9,-2.2375546843384133,-8.905711759105252,-13.690236869139508,-19.2002327211385
22.0,-2.23755391404385,-8.905703631032438,-13.690214054332568,-19.20017280757613
22.1,-2.237553161287046,-8.905695688098115,-13.690191759522804,-19.20011426112569
22.2,-2.23755242559587,-8.90568792531699,-13.690169970703073,-19.200057044939324
22.3,-2.237551706512706,-8.905680337857028,-13.69014867429728,-19.200001123301526
22.4,-2.237551003593957,-8.905672921034183,-13.690127857144931,-19.19994646159038
22.5,-2.2375503164095663,-8.905665670307412,-13.690107506486864,-19.19989302624026
22.6,-2.2375496445425545,-8.905658581273748,-13.690087609952478,-19.19984078470599
22.7,-2.237548987588581,-8.905651649663598,-13.690068155545621,-19.199789705428106
22.8,-2.237548345155505,-8.905644871336312,-13.690049131632227,-19.199739757799794
22.9,-2.237547716862988,-8.905638242275716,-13.690030526927883,-19.199690912134603
23.0,-2.2375471023420825,-8.905631758586054,-13.690012330486898,-19.199643139635864
23.1,-2.237546501234864,-8.905625416487892,-13.689994531690143,-19.199596412366624
23.2,-2.2375459131940536,-8.9056192123142,-13.689977120234376,-19.19955070322129
23.3,-2.2375453378826693,-8.905613142506711,-13.689960086121747,-19.19950598589792
23.4,-2.237544774973683,-8.905607203612252,-13.689943419650199,-19.199462234871596
23.5,-2.237544224149689,-8.905601392279282,-13.68992711140281,-19.199419425368884
23.6,-2.237543685102592,-8.905595705254564,-13.689911152238869,-19.199377533343107
23.7,-2.2375431575333002,-8.905590139379925,-13.689895533284862,-19.19933653545053
23.8,-2.2375426411514288,-8.905584691589162,-13.689880245926167,-19.199296409027415
23.9,-2.237542135675019,-8.905579358905037,-13.689865281797227,-19.19925713206796
24.0,-2.2375416408302597,-8.90557413843639,-13.689850632775409,-19.199218683202833
24.1,-2.2375411563512357,-8.905569027375368,-13.689836290971408,-19.19918104167878
24.2,-2.2375406819796533,-8.905564022994712,-13.689822248722976,-19.199144187338586
24.3,-2.2375402174646175,-8.905559122645215,-13.689808498586434,-19.19910810060209
24.4,-2.237539762562379,-8.90555432375314,-13.689795033331292,-19.199072762447674
24.5,-2.2375393170361106,-8.905549623817913,-13.68978184593108,-19.199038154394398
24.6,-2.237538880655691,-8.905545020409717,-13.689768929560229,-19.199004258484884
24.7,-2.2375384531974873,-8.905540511167274,-13.689756277583948,-19.198971057268675
24.8,-2.2375380344441504,-8.905536093795694,-13.68974388355513,-19.198938533786254
24.9,-2.2375376241844194,-8.905531766064364,-13.689731741206842,-19.19890667155356
25.0,-2.2375372222129277,-8.905527525804935,-13.689719844447035,-19.198875454547114
25.1,-2.2375368283300268,-8.905523370909368,-13.689708187353762,-19.198844867189553
25.2,-2.23753644234159,-8.905519299328098,-13.6896967641685,-19.19881489433579
25.3,-2.2375360640588617,-8.905515309068132,-13.689685569292433,-19.198785521259502
25.4,-2.237535693298277,-8.905511398191368,-13.689674597280995,-19.198756733640224
25.5,-2.237535329881302,-8.90550756481286,-13.689663842838478,-19.198728517550798
25.6,-2.237534973634294,-8.90550380709922,-13.689653300814584,-19.198700859445253
25.7,-2.2375346243883265,-8.90550012326701,-13.689642966199056,-19.19867374614711
25.8,-2.237534281979069,-8.905496511581184,-13.689632834117967,-19.19864716483814
25.9,-2.23753394624663,-8.905492970353697,-13.689622899829047,-19.19862110304737
26.0,-2.237533617035433,-8.905489497941979,-13.689613158718462,-19.19859554864051
26.1,-2.2375332941940753,-8.90548609274764,-13.68960360629578,-19.198570489809896
26.2,-2.237532977575215,-8.905482753215082,-13.689594238191674,-19.198545915064475
26.3,-2.237532667035441,-8.905479477830232,-13.68958505015269,-19.198521813220363
26.4,-2.2375323624351493,-8.905476265119313,-13.689576038039128,-19.198498173391584
26.5,-2.2375320636384437,-8.905473113647604,-13.689567197820685,-19.198474984981182
26.6,-2.237531770513012,-8.905470022018303,-13.689558525574132,-19.198452237672633
26.7,-2.2375314829300272,-8.90546698887138,-13.68955001747934,-19.19842992142142
26.8,-2.237531200764046,-8.905464012882511,-13.68954166981614,-19.19840802644708
26.9,-2.2375309238928955,-8.905461092761994,-13.689533478962536,-19.19838654322532
27.0,-2.2375306521975973,-8.90545822725377,-13.689525441390131,-19.198365462480567
27.1,-2.2375303855622564,-8.905455415134426,-13.689517553663004,-19.198344775178594
27.2,-2.237530123873977,-8.905452655212166,-13.689509812433638,-19.198324472519424
27.3,-2.237529867022782,-8.905449946326026,-13.689502214440957,-19.198304545930633
27.4,-2.237529614901513,-8.905447287344863,-13.689494756509049,-19.19828498706059
27.5,-2.237529367405768,-8.90544467716654,-13.689487435541361,-19.198265787772172
27.6,-2.237529124433803,-8.905442114717077,-13.689480248522091,-19.198246940136457
27.7,-2.2375288858864684,-8.905439598949865,-13.689473192512157,-19.198228436426813
27.8,-2.237528651667129,-8.90543712884483,-13.689466264646436,-19.19821026911309
27.9,-2.2375284216815925,-8.905434703407728,-13.689459462132797,-19.198192430855883
28.0,-2.2375281958380384,-8.905432321669386,-13.689452782249376,-19.19817491450125
28.1,-2.2375279740469614,-8.905429982684954,-13.689446222342987,-19.198157713075272
28.2,-2.237527756221087,-8.905427685533281,-13.689439779826754,-19.19814081977912
28.3,-2.237527542275326,-8.905425429316209,-13.689433452178495,-19.19812422798392
28.4,-2.2375273321267004,-8.905423213157926,-13.689427236938306,-19.1981079312261
28.5,-2.2375271256942924,-8.905421036204347,-13.689421131708894,-19.198091923202675
28.6,-2.237526922899185,-8.905418897622484,-13.68941513415012,-19.198076197766785
28.7,-2.2375267236643976,-8.9054167965999,-13.689409241981034,-19.198060748923304
28.8,-2.2375265279148526,-8.905414732344099,-13.689403452976643,-19.198045570824593
28.9,-2.237526335577296,-8.905412704081993,-13.689397764965982,-19.198030657766513
29.0,-2.2375261465802683,-8.905410711059348,-13.689392175830914,-19.1980160041843
29.1,-2.2375259608540436,-8.905408752540273,-13.689386683505836,-19.198001604648837
29.2,-2.237525778330588,-8.905406827806734,-13.689381285974164,-19.19798745386286
29.3,-2.237525598943511,-8.905404936158046,-13.689375981268864,-19.19797354665739
29.4,-2.237525422628019,-8.905403076910364,-13.68937076746968,-19.197959877988133
29.5,-2.2375252493208744,-8.905401249396343,-13.689365642703276,-19.1979464429322
29.6,-2.23752507896035,-8.905399452964515,-13.689360605140347,-19.197933236684733
29.7,-2.2375249114861924,-8.905397686979015,-13.689355652995625,-19.1979202545557
29.8,-2.2375247468395836,-8.905395950819083,-13.689350784526734,-19.1979074919668
29.9,-2.2375245849630914,-8.905394243878646,-13.68934599803177,-19.19789494444852
30.0,-2.237524425800646,-8.905392565566016,-13.689341291849598,-19.197882607637126
30.1,-2.2375242692974937,-8.905390915303368,-13.689336664358441,-19.197870477271856
30.2,-2.2375241154001677,-8.905389292526488,-13.68933211397433,-19.197858549192183
30.3,-2.237523964056457,-8.905387696684345,-13.689327639149889,-19.197846819335144
30.4,-2.2375238152153534,-8.905386127238769,-13.689323238375021,-19.19783528373274
30.5,-2.2375236688270497,-8.905384583664091,-13.689318910173668,-19.1978239385094
30.6,-2.2375235248428846,-8.90538306544688,-13.689314653104757,-19.197812779879648
30.7,-2.2375233832153216,-8.905381572085487,-13.68931046575999,-19.197801804145577
30.8,-2.237523243897923,-8.905380103089875,-13.689306346764065,-19.197791007694644
30.9,-2.237523106845309,-8.90537865798125,-13.689302294772943,-19.19778038699748
31.0,-2.237522972013143,-8.905377236291777,-13.68929830847341,-19.19776993860559
31.1,-2.2375228393581,-8.905375837564273,-13.68929438658199,-19.19775965914938
31.2,-2.2375227088378384,-8.905374461351988,-13.689290527845543,-19.197749545336034
31.3,-2.237522580410976,-8.905373107218276,-13.689286731037415,-19.197739593947517
31.4,-2.237522454037067,-8.90537177473637,-13.689282994960742,-19.19772980183879
31.5,-2.2375223296765756,-8.905370463489131,-13.689279318444134,-19.197720165935692
31.6,-2.237522207290854,-8.905369173068772,-13.68927570034322,-19.19771068323336
31.7,-2.237522086842117,-8.905367903076636,-13.689272139539327,-19.197701350794304
31.8,-2.2375219682934273,-8.90536665312298,-13.68926863493863,-19.197692165746762
31.9,-2.237521851608665,-8.905365422826755,-13.68926518547146,-19.197683125283046
32.0,-2.237521736752514,-8.905364211815302,-13.689261790092091,-19.197674226657817
32.1,-2.237521623690437,-8.905363019724277,-13.68925844777843,-19.197665467186656
32.2,-2.2375215123886596,-8.905361846197325,-13.68925515752986,-19.19765684424438
32.3,-2.237521402814148,-8.90536069088593,-13.689251918368532,-19.19764835526369
32.4,-2.2375212949345893,-8.905359553449221,-13.689248729338134,-19.19763999773364
32.5,-2.2375211887183823,-8.905358433553774,-13.689245589502663,-19.197631769198228
32.6,-2.2375210841346114,-8.90535733087344,-13.68924249794695,-19.197623667255122
32.7,-2.23752098115303,-8.905356245089113,-13.689239453775539,-19.197615689554194
32.8,-2.2375208797440482,-8.90535517588864,-13.689236456112594,-19.197607833796294
32.9,-2.2375207798787105,-8.905354122966568,-13.689233504101184,-19.19760009773202
33.0,-2.2375206815286885,-8.905353086024032,-13.689230596902608,-19.197592479160495
33.1,-2.237520584666263,-8.905352064768602,-13.68922773369596,-19.197584975928056
33.2,-2.2375204892643,-8.905351058914068,-13.689224913678599,-19.19757758592729
33.3,-2.23752039529625,-8.905350068180319,-13.68922213606443,-19.197570307095745
33.4,-2.2375203027361246,-8.905349092293216,-13.68921940008426,-19.197563137414917
33.5,-2.2375202115584854,-8.905348130984438,-13.689216704985219,-19.197556074909148
33.6,-2.237520121738435,-8.90534718399132,-13.689214050030646,-19.19754911764465
33.7,-2.237520033251594,-8.905346251056732,-13.689211434498503,-19.1975422637284
33.8,-2.237519946074105,-8.905345331928935,-13.689208857683044,-19.197535511307258
33.9,-2.237519860182596,-8.905344426361479,-13.689206318892841,-19.19752885856694
34.0,-2.237519775554195,-8.905343534113054,-13.68920381745033,-19.19752230373112
34.1,-2.2375196921665004,-8.905342654947368,-13.689201352693118,-19.197515845060522
34.2,-2.237519609997576,-8.905341788633036,-13.689198923972022,-19.197509480852027
34.3,-2.2375195290259375,-8.90534093494345,-13.689196530651216,-19.19750320943783
34.4,-2.2375194492305477,-8.905340093656715,-13.689194172107957,-19.197497029184625
34.5,-2.237519370590799,-8.905339264555446,-13.689191847732804,-19.197490938492738
34.6,-2.2375192930865064,-8.905338447426756,-13.689189556928389,-19.197484935795362
34.7,-2.2375192166978977,-8.905337642062099,-13.689187299109744,-19.19747901955783
34.8,-2.2375191414056053,-8.905336848257182,-13.689185073703632,-19.197473188276774
34.9,-2.2375190671906555,-8.90533606581187,-13.689182880148698,-19.19746744047947
35.0,-2.237518994034453,-8.90533529453007,-13.689180717895017,-19.197461774723127
35.1,-2.2375189219187845,-8.90533453421967,-13.689178586403298,-19.197456189594135
35.2,-2.2375188508258015,-8.90533378469241,-13.689176485145921,-19.19745068370744
35.3,-2.237518780738015,-8.905333045763829,-13.689174413605464,-19.197445255705823
35.4,-2.237518711638287,-8.905332317253164,-13.68917237127442,-19.197439904259408
35.5,-2.2375186435098153,-8.905331598983246,-13.689170357656323,-19.197434628064844
35.6,-2.2375185763361385,-8.905330890780455,-13.689168372263973,-19.19742942584481
35.7,-2.237518510101123,-8.905330192474604,-13.689166414620079,-19.197424296347435
35.8,-2.2375184447889502,-8.905329503898875,-13.689164484256656,-19.197419238345656
35.9,-2.237518380384116,-8.905328824889772,-13.689162580715216,-19.197414250636665
36.0,-2.2375183168714208,-8.905328155286973,-13.689160703546145,-19.19740933204146
36.1,-2.237518254235966,-8.90532749493335,-13.689158852308427,-19.197404481404135
36.2,-2.237518192463138,-8.905326843674832,-13.689157026570367,-19.197399697591507
36.3,-2.237518131538615,-8.90532620136033,-13.689155225907957,-19.197394979492564
