lam,d0_10,d0_50,d0_100,d0_190
2.0,3.6528000000457888,9.240906726513048,3.6318614580004174,-10.545431617421547
2.1,3.6528000002484124,9.315844152270827,3.786316895228479,-11.243757106408454
2.2,3.652799999829905,9.382385051821082,3.9458746280945878,-11.644271121378852
2.3,3.6528000000002647,9.4429838310257,4.110515460540554,-11.803015291088675
2.4,3.652799999999308,9.499318446401535,4.279562958442962,-11.773594451143254
2.5,3.6527999999988254,9.552531304648781,4.452027075162228,-11.602144799978024
2.6,3.6527999999980625,9.603394302891102,4.626809048507854,-11.326203349887477
2.7,3.6527999999990044,9.652422646135935,4.80281861190711,-10.975340955252225
2.8,3.6528000000002265,9.69995380581097,4.979037033275634,-10.572408639072894
2.9,3.6528000000660077,9.74620258526894,5.15454740523216,-10.134856283330667
3.0,3.6527999999999867,9.791299682178174,5.328545606913536,-9.675906786785525
3.1,3.6527999999999197,9.835318782982819,5.50034025558086,-9.20552392913556
3.2,3.6528000000852017,9.878295615384536,5.669346684681308,-8.731178855612976
3.3,3.652800000031496,9.92024134907293,5.835078019856636,-8.258443824943237
3.4,3.652799999999981,9.96115199991271,5.997135153178329,-7.7914466252676355
3.5,3.6528000000131873,10.001014982874818,6.1551966216117355,-7.333216245300522
3.6,3.652799999999997,10.039813643928959,6.309008973396457,-6.885945136282282
3.7,3.6528,10.077530347754651,6.458377895488749,-6.4511881466721
3.8,3.6528000000002043,10.114148531045668,6.603160206776917,-6.030013609865838
3.9,3.65280000003822,10.14965402236111,6.743256739881165,-5.623118323860591
4.0,3.6528000000008864,10.18403583742403,6.878606066190268,-5.230915288075823
4.1,3.6528000000394427,10.217286610146077,7.009179010381212,-4.853600830349631
4.2,3.6528000000030127,10.249402758822297,7.13497385870964,-4.491206139060643
4.3,3.6528000000049983,10.280384482954119,7.256012208675146,-4.143636908916805
4.4,3.652800000537066,10.310235637229402,7.372335365485589,-3.810703944250833
4.5,3.6528000000115917,10.338963509460125,7.484001190844665,-3.492146878052734
4.6,3.652800000019986,10.366578605769185,7.591081463788428,-3.1876524474743246
4.7,3.652800000027709,10.393094334240752,7.693659479831828,-2.896868843901132
4.8,3.6527999997519367,10.418526732232154,7.7918280570146266,-2.619416771017557
4.9,3.652800000065224,10.442894182589201,7.885687796514939,-2.354898072423117
5.0,3.652800000278235,10.466217111027294,7.975345536188269,-2.102902507482588
5.1,3.6528000005977455,10.488517731682908,8.060913068214722,-1.8630129573176064
5.2,3.6528000001735257,10.509819776106982,8.142505980710071,-1.6348095378848606
5.3,3.652800000226127,10.53014827443841,8.220242710475466,-1.4178727235654718
5.4,3.6528000002582397,10.549529305142324,8.294243646753102,-1.2117858646061654
5.5,3.65280000031424,10.567989804788391,8.364630419314413,-1.016137049683983
5.6,3.6528000011571455,10.585557380380184,8.431525261108582,-0.8305205601313921
5.7,3.6528000006218644,10.602260111622938,8.495050412814452,-0.6545380355703854
5.8,3.652800007134777,10.618126489364695,8.555327800008435,-0.48779910321723263
5.9,3.6528000008966304,10.63318500289526,8.612478173099504,-0.32992259215638303
6.0,3.6527999981112993,10.647464462443004,8.666621490056299,-0.18053600284794952
6.1,3.6528000013385986,10.660993538132352,8.7178760385453,-0.039276583497322465
6.2,3.6528000021334286,10.673800677397749,8.766358204376223,0.09420849984271071
6.3,3.652800004791512,10.685914180968549,8.812182519851664,0.22026239590061608
6.4,3.6528000096033924,10.697362006514153,8.855461281377801,0.3392182499565875
