lam,d0_10,d0_50,d0_100,d0_190
17.8,-2.9401981251896006,-8.629447851945798,-10.810384498785174,-12.019546069446935
17.9,-2.9401980375880696,-8.629447775493103,-10.810386748382392,-12.01956056702011
18.0,-2.940197952348799,-8.62944770052204,-10.81038893402998,-12.019574659275179
18.1,-2.940197869395791,-8.629447627004264,-10.810391057895014,-12.019588359732905
18.2,-2.9401977886558734,-8.629447554911755,-10.810393122059502,-12.019601681390812
18.3,-2.9401977100585985,-8.629447484216817,-10.810395128524227,-12.019614636746203
18.4,-2.9401976335361177,-8.629447414892113,-10.810397079212136,-12.019627237818021
18.5,-2.9401975590230736,-8.629447346910641,-10.81039897597196,-12.019639496167681
18.6,-2.9401974864565,-8.629447280245785,-10.810400820581277,-12.019651422918866
18.7,-2.94019741577572,-8.629447214871321,-10.8104026147499,-12.019663028776328
18.8,-2.940197346922247,-8.629447150761418,-10.810404360122405,-12.019674324043894
18.9,-2.940197279839707,-8.629447087890624,-10.81040605828145,-12.01968531864144
19.0,-2.940197214473732,-8.629447026233931,-10.810407710749995,-12.019696022121233
19.1,-2.940197150771902,-8.629446965766714,-10.810409318994203,-12.019706443683377
19.2,-2.94019708868365,-8.629446906464766,-10.81041088442558,-12.019716592190589
19.3,-2.94019702816019,-8.62944684830432,-10.81041240840331,-12.019726476182251
19.4,-2.940196969154453,-8.629446791261993,-10.810413892236696,-12.019736103887823
19.5,-2.9401969116210043,-8.629446735314849,-10.810415337187052,-12.019745483239648
19.6,-2.940196855516,-8.629446680440378,-10.8104167444696,-12.019754621885104
19.7,-2.940196800797101,-8.629446626616442,-10.810418115255644,-12.019763527198315
19.8,-2.940196747423427,-8.62944657382137,-10.81041945067426,-12.019772206291174
19.9,-2.940196695355499,-8.629446522033888,-10.81042075181399,-12.019780666023996
20.0,-2.9401966445551833,-8.629446471233113,-10.810422019724376,-12.01978891301562
20.1,-2.9401965949856375,-8.629446421398601,-10.810423255417883,-12.019796953653069
20.2,-2.94019654661126,-8.629446372510284,-10.810424459871093,-12.019804794100795
20.3,-2.9401964993976493,-8.629446324548518,-10.810425634026291,-12.019812440309494
20.4,-2.940196453311547,-8.62944627749404,-10.810426778792682,-12.019819898024522
20.5,-2.9401964083208103,-8.629446231327972,-10.81042789504806,-12.01982717279397
20.6,-2.9401963643943456,-8.629446186031837,-10.81042898363957,-12.019834269976359
20.7,-2.940196321502098,-8.629446141587529,-10.810430045385207,-12.01984119474801
20.8,-2.9401962796149936,-8.629446097977324,-10.810431081074995,-12.019847952110073
20.9,-2.9401962387049054,-8.629446055183852,-10.810432091471878,-12.019854546895289
21.0,-2.9401961987446166,-8.629446013190133,-10.810433077313066,-12.019860983774425
21.1,-2.9401961597077992,-8.62944597197951,-10.810434039310534,-12.01986726726247
21.2,-2.940196121568966,-8.629445931535713,-10.810434978152479,-12.019873401724515
21.3,-2.9401960843034485,-8.629445891842787,-10.810435894504165,-12.019879391381425
21.4,-2.9401960478873663,-8.629445852885134,-10.810436789008543,-12.019885240315272
21.5,-2.940196012297597,-8.629445814647502,-10.81043766228711,-12.019890952474508
21.6,-2.940195977511745,-8.62944577711494,-10.810438514941218,-12.019896531678953
21.7,-2.940195943508125,-8.629445740272825,-10.810439347551991,-12.019901981624548
21.8,-2.9401959102657274,-8.629445704106871,-10.810440160681893,-12.019907305887934
21.9,-2.9401958777642,-8.629445668603077,-10.81044095487503,-12.019912507930838
22.0,-2.9401958459838196,-8.629445633747762,-10.8104417306576,-12.01991759110426
22.1,-2.9401958149054757,-8.629445599527529,-10.810442488539174,-12.019922558652501
22.2,-2.9401957845106437,-8.62944556592929,-10.810443229012854,-12.019927413717063
22.3,-2.94019575478137,-8.629445532940224,-10.810443952555852,-12.019932159340286
22.4,-2.940195725700243,-8.629445500547803,-10.810444659630287,-12.01993679846898
22.5,-2.9401956972503838,-8.629445468739766,-10.810445350683672,-12.019941333957798
22.6,-2.940195669415425,-8.629445437504128,-10.810446026149247,-12.019945768572518
22.7,-2.940195642179492,-8.629445406829163,-10.81044668644694,-12.0199501049932
22.8,-2.9401956155271813,-8.629445376703408,-10.810447331983234,-12.019954345817213
22.9,-2.940195589443554,-8.629445347115638,-10.810447963152257,-12.019958493562111
23.0,-2.940195563914114,-8.629445318054888,-10.810448580335693,-12.019962550668467
23.1,-2.9401955389247956,-8.629445289510427,-10.810449183903495,-12.019966519502514
23.2,-2.9401955144619456,-8.629445261471766,-10.810449774214291,-12.01997040235873
23.3,-2.940195490512315,-8.62944523392864,-10.810450351615962,-12.019974201462324
23.4,-2.940195467063038,-8.629445206871013,-10.810450916445298,-12.019977918971609
23.5,-2.940195444101625,-8.629445180289077,-10.810451469029333,-12.019981556980287
23.6,-2.9401954216159494,-8.629445154173228,-10.810452009685038,-12.019985117519674
23.7,-2.9401953995942347,-8.629445128514075,-10.81045253871984,-12.019988602560765
23.8,-2.9401953780250407,-8.629445103302446,-10.810453056432047,-12.019992014016328
23.9,-2.940195356897261,-8.62944507852936,-10.810453563111055,-12.019995353742816
24.0,-2.9401953362000977,-8.62944505418603,-10.810454059037632,-12.019998623542284
24.1,-2.940195315923065,-8.629445030263867,-10.810454544484303,-12.02000182516421
24.2,-2.9401952960559696,-8.629445006754466,-10.810455019715505,-12.02000496030718
24.3,-2.9401952765889128,-8.629444983649629,-10.810455484987989,-12.020008030620655
24.4,-2.940195257512266,-8.6294449609413,-10.810455940550957,-12.020011037706542
24.5,-2.9401952388166746,-8.62944493862163,-10.810456386646464,-12.020013983120755
24.6,-2.9401952204930426,-8.62944491668293,-10.810456823509483,-12.020016868374713
24.7,-2.9401952025325255,-8.629444895117668,-10.810457251368167,-12.020019694936831
24.8,-2.9401951849265244,-8.6294448739185,-10.810457670444293,-12.020022464233858
24.9,-2.9401951676666753,-8.629444853078232,-10.810458080953053,-12.020025177652247
25.0,-2.940195150744847,-8.629444832589819,-10.81045848310375,-12.020027836539464
25.1,-2.9401951341531265,-8.62944481244637,-10.810458877099556,-12.020030442205194
25.2,-2.940195117883821,-8.629444792641152,-10.810459263138128,-12.020032995922604
25.3,-2.9401951019294374,-8.629444773167585,-10.810459641411372,-12.020035498929461
25.4,-2.940195086282694,-8.62944475401921,-10.810460012105839,-12.020037952429261
25.5,-2.940195070936498,-8.629444735189729,-10.810460375402922,-12.020040357592299
25.6,-2.9401950558839522,-8.629444716672964,-10.810460731479,-12.020042715556746
25.7,-2.9401950411183373,-8.629444698462876,-10.810461080505512,-12.020045027429624
25.8,-2.9401950266331176,-8.629444680553565,-10.810461422649146,-12.020047294287767
25.9,-2.94019501242193,-8.629444662939244,-10.810461758072126,-12.020049517178808
26.0,-2.9401949984785762,-8.629444645614255,-10.810462086932114,-12.02005169712201
26.1,-2.9401949847970235,-8.62944462857307,-10.81046240938255,-12.020053835109206
26.2,-2.9401949713713984,-8.62944461181027,-10.81046272557269,-12.020055932105594
26.3,-2.940194958195975,-8.629444595320544,-10.81046303564772,-12.020057989050564
26.4,-2.9401949452651785,-8.629444579098719,-10.810463339748905,-12.020060006858499
26.5,-2.940194932573583,-8.629444563139712,-10.810463638013788,-12.020061986419527
26.6,-2.9401949201159,-8.629444547438556,-10.810463930576184,-12.020063928600232
26.7,-2.9401949078869682,-8.629444531990378,-10.810464217566421,-12.020065834244372
26.8,-2.9401948958817754,-8.62944451679043,-10.810464499111289,-12.020067704173611
26.9,-2.9401948840954226,-8.629444501834048,-10.810464775334095,-12.020069539188093
27.0,-2.9401948725231453,-8.629444487116666,-10.810465046355237,-12.020071340067144
27.1,-2.940194861160292,-8.629444472633827,-10.810465312291678,-12.02007310756987
27.2,-2.9401948500023307,-8.629444458381156,-10.810465573257472,-12.020074842435768
27.3,-2.9401948390448474,-8.62944444435438,-10.810465829363471,-12.020076545385278
27.4,-2.9401948282835324,-8.629444430549293,-10.81046608071798,-12.02007821712036
27.5,-2.9401948177141928,-8.629444416961814,-10.810466327426289,-12.020079858325024
27.6,-2.9401948073327286,-8.629444403587911,-10.810466569591041,-12.020081469665872
27.7,-2.9401947971351485,-8.629444390423659,-10.810466807312185,-12.020083051792579
27.8,-2.9401947871175578,-8.62944437746521,-10.810467040687255,-12.020084605338385
27.9,-2.9401947772761616,-8.629444364708789,-10.810467269811097,-12.020086130920582
28.0,-2.9401947676072515,-8.629444352150704,-10.810467494776317,-12.020087629140976
28.1,-2.940194758107216,-8.629444339787335,-10.810467715673125,-12.0200891005863
28.2,-2.9401947487725204,-8.62944432761515,-10.810467932589463,-12.020090545828666
28.3,-2.9401947395997343,-8.629444315630666,-10.810468145611022,-12.02009196542598
28.4,-2.9401947305854925,-8.629444303830503,-10.810468354821392,-12.020093359922337
28.5,-2.9401947217265247,-8.629444292211327,-10.81046856030205,-12.020094729848417
28.6,-2.9401947130196247,-8.629444280769876,-10.810468762132441,-12.020096075721852
28.7,-2.940194704461681,-8.629444269502958,-10.810468960390141,-12.020097398047593
28.8,-2.940194696049637,-8.629444258407444,-10.810469155150722,-12.020098697318291
28.9,-2.9401946877805245,-8.629444247480276,-10.810469346487935,-12.02009997401457
29.0,-2.9401946796514373,-8.629444236718443,-10.810469534473574,-12.02010122860545
29.1,-2.9401946716595395,-8.629444226119016,-10.810469719177968,-12.02010246154861
29.2,-2.9401946638020653,-8.629444215679099,-10.810469900669458,-12.020103673290686
29.3,-2.940194656076307,-8.629444205395885,-10.810470079014944,-12.020104864267648
29.4,-2.9401946484796264,-8.629444195266595,-10.810470254279545,-12.02010603490499
29.5,-2.9401946410094437,-8.62944418528852,-10.810470426526884,-12.020107185618127
29.6,-2.940194633663242,-8.629444175459009,-10.810470595819082,-12.020108316812557
29.7,-2.9401946264385566,-8.62944416577545,-10.810470762216704,-12.020109428884206
29.8,-2.9401946193329884,-8.629444156235294,-10.810470925779075,-12.020110522219671
29.9,-2.940194612344185,-8.629444146836041,-10.810471086563682,-12.020111597196456
30.0,-2.9401946054698547,-8.629444137575247,-10.810471244627056,-12.02011265418321
30.1,-2.940194598707751,-8.629444128450498,-10.81047140002428,-12.020113693539983
30.2,-2.9401945920556867,-8.629444119459448,-10.810471552809082,-12.02011471561845
30.3,-2.9401945855115197,-8.629444110599785,-10.81047170303392,-12.020115720762128
30.4,-2.9401945790731534,-8.629444101869247,-10.810471850750144,-12.020116709306588
30.5,-2.940194572738545,-8.629444093265612,-10.810471996007822,-12.020117681579679
30.6,-2.9401945665056983,-8.629444084786707,-10.810472138855783,-12.020118637901708
30.7,-2.94019456037265,-8.629444076430401,-10.810472279342001,-12.020119578585655
30.8,-2.9401945543374928,-8.629444068194598,-10.810472417513013,-12.020120503937369
30.9,-2.9401945483983596,-8.629444060077255,-10.810472553414463,-12.020121414255728
31.0,-2.94019454255342,-8.629444052076353,-10.810472687091027,-12.020122309832843
31.1,-2.940194536800888,-8.629444044189935,-10.810472818586044,-12.020123190954235
31.2,-2.94019453113902,-8.629444036416052,-10.810472947942282,-12.020124057898967
31.3,-2.9401945255661026,-8.629444028752822,-10.810473075201148,-12.020124910939868
31.4,-2.940194520080463,-8.629444021198372,-10.81047320040349,-12.020125750343635
