lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
26.3,102.61139999989454,65.43070539166553,47.147582557388056,27.901348994495276,-0.6689944897877314,-6.632775605988019,-13.23458289724053,-22.326306486452314,1.2709083755361947,2.0675337294873466,2.06023112550653,2.1634058031884624
26.4,102.61140000002403,65.43080594447082,47.14777645338524,27.9016989719295,-0.6689945645956273,-6.632773222755966,-13.234574589404053,-22.326285140977973,1.2709089179572852,2.067518110243129,2.060191258968268,2.1633197407936575
26.5,102.61139999987537,65.43091462772745,47.14798577252334,27.902076087364076,-0.6689946370852689,-6.632770528918339,-13.234565293630324,-22.32626127381982,1.2709094440784736,2.0675008652424127,2.0601474263724104,2.163225299961947
26.6,102.61140000004167,65.43103156819365,47.14821075632525,27.902480769422063,-0.6689947072518313,-6.63276752010944,-13.234554995817879,-22.326234849076307,1.270909953876543,2.067481970765002,2.0600995693472193,2.1631223567713054
26.7,102.61140000000333,65.43115687298982,47.148451609699215,27.90291338242493,-0.6689947750999312,-6.63276419268884,-13.234543684140846,-22.326205836607677,1.270910447412114,2.067461406919207,2.0600476386914806,2.163010806659909
26.8,102.6113999999005,65.43129063136861,47.14870850303686,27.90337422920305,-0.6689948406344028,-6.632760543677283,-13.234531348917711,-22.326174211777346,1.2709109247338302,2.067439157312927,2.0599915938972875,2.162890563570576
26.9,102.61139999991622,65.43143291486318,47.14898157293874,27.90386355269933,-0.6689949038631742,-6.632756570748679,-13.234517982558984,-22.32613995529561,1.2709113859008763,2.067415208996792,2.059931402935533,2.162761559441129
27.0,102.61139999994565,65.43158377762353,47.149270923107856,27.90438153772008,-0.6689949647987472,-6.632752272215311,-13.234503579510376,-22.326103053051717,1.2709118310121676,2.0673895524119645,2.059867042011151,2.162623743654615
27.1,102.61140000004241,65.43174325728693,47.14957662567195,27.904928313082557,-0.6689950234557325,-6.632747646995193,-13.234488136163485,-22.32606349591335,1.2709122601859109,2.067362181210684,2.0597984952493626,2.162477082396198
27.2,102.61140000007369,65.43191137531335,47.149898722083336,27.90550395336277,-0.6689950798523827,-6.632742694597738,-13.234471650799431,-22.32602127956088,1.2709126735605358,2.0673330921792106,2.0597257544301435,2.162321558091262
27.3,102.61140000005378,65.4320881377735,47.150237224371715,27.906108480980578,-0.6689951340087169,-6.632737415094108,-13.234454123504701,-22.325976404293847,1.2709130712856596,2.067302285097376,2.0596488187051576,2.162157168777265
27.4,102.61139999998849,65.43227353580762,47.15059211615369,27.906741868030238,-0.668995185947131,-6.6327318090989555,-13.234435556110666,-22.325928874859752,1.2709134535243098,2.0672697626324776,2.059567694282452,2.1619839275383703
27.5,102.61140000004414,65.43246754630366,47.15096335378119,27.907404038270702,-0.6689952356913447,-6.632725877744706,-13.234415952114611,-22.325878700269932,1.270913820446828,2.067235530211934,2.0594823942100784,2.1618018618944808
27.6,102.61140000001649,65.43267013208848,47.151350867092866,27.908094868741582,-0.6689952832689706,-6.632719622672698,-13.234395316632828,-22.32582589364816,1.2709141722520267,2.0671995959781078,2.0593929381144918,2.1616110133041504
27.7,102.61140000006964,65.43288124298982,47.151754560921844,27.908814192020127,-0.66899532870756,-6.632713045994541,-13.234373656305594,-22.325770472025518,1.2709145091341998,2.067161970585843,2.0592993518441327,2.1614114364810826
27.8,102.61140000004004,65.43310081590957,47.152174315733745,27.90956179772681,-0.6689953720380087,-6.632706150287535,-13.234350979255439,-22.325712456199657,1.2709148313242156,2.0671226671810587,2.0592016673252402,2.1612031989269744
27.9,102.61139999997576,65.43332877573498,47.15260998895777,27.910337434645346,-0.668995413291673,-6.632698938561392,-13.23432729500224,-22.325651870542362,1.2709151390361606,2.0670817012185263,2.059099922162566,2.1609863802930804
28.0,102.61140000001842,65.43356503579986,47.15306141597429,27.91114081248746,-0.6689954525008214,-6.632691414240524,-13.23430261440254,-22.325588742838573,1.2709154324983196,2.0670390903844753,2.0589941594781638,2.1607610718438934
28.1,102.6113999999321,65.43380949809651,47.15352841084133,27.91197160346073,-0.6689954897008947,-6.632683581154933,-13.234276949599462,-22.325523104141887,1.2709157119659433,2.066994854531922,2.0588844276374245,2.1605273759694144
28.2,102.61139999997602,65.43406205439311,47.15401076780936,27.91282944449199,-0.6689955249259594,-6.6326754435002355,-13.23425031393264,-22.32545498857579,1.2709159776654504,2.0669490154858585,2.0587707799369466,2.1602854055306318
28.3,102.61139999995719,65.43432258611467,47.154508261769465,27.913713938507712,-0.6689955582133941,-6.63266700583998,-13.234222721906885,-22.325384433214676,1.2709162298715253,2.0669015970533438,2.058653274445175,2.1600352834540457
28.4,102.61140000000803,65.43459096538285,47.15502064966724,27.914624656564985,-0.6689955895998098,-6.63265827306858,-13.23419418910333,-22.325311477894356,1.2709164688295191,2.0668526248082717,2.058531973662992,2.159777142097353
28.5,102.61139999999291,65.43486705511408,47.155547671147616,27.915561139252734,-0.66899561912399,-6.632649250406371,-13.23416473214047,-22.325236165083457,1.2709166948204975,2.0668021260971123,2.0584069443482065,2.1595111228192243
28.6,102.61139999997681,65.43515070984215,47.156089049757185,27.916522898617796,-0.6689956468243798,-6.6326399433700685,-13.234134368600223,-22.32515853971256,1.2709169081088871,2.066750129860702,2.0582782572526384,2.159237375411538
